(-2.93344640732, 1.95563030243, 0)
(-2.86688232422, 1.91125428677, 0)
(-2.80031824112, 1.8668782711, 0)
(-2.73375415802, 1.82250225544, 0)
(-2.66719007492, 1.77812623978, 0)
(-2.60062599182, 1.73375022411, 0)
(-2.5390651226, 1.6826595068, 0)
(-2.48318195343, 1.62541377544, 0)
(-2.43358874321, 1.56264030933, 0)
(-2.39082884789, 1.49502682686, 0)
(-2.35537075996, 1.42331409454, 0)
(-2.32760286331, 1.34828782082, 0)
(-2.30782938004, 1.27076995373, 0)
(-2.29626703262, 1.19160985947, 0)
(-2.29304242134, 1.11167490482, 0)
(-2.28148007393, 1.03251492977, 0)
(-2.27825546265, 0.952579915524, 0)
(-2.26669311523, 0.873419880867, 0)
(-2.26346850395, 0.793484866619, 0)
(-2.25190615654, 0.714324831963, 0)
(-2.23213267326, 0.636807024479, 0)
(-2.22057032585, 0.557646989822, 0)
(-2.20079684258, 0.480129182339, 0)
(-2.17302894592, 0.405102908611, 0)
(-2.15325546265, 0.327585101128, 0)
(-2.12548756599, 0.2525588274, 0)
(-2.09002947807, 0.180846065283, 0)
(-2.0623357296, 0.108066290617, 0)
(-2.02654409409, 0.0392986685038, 0)
(-1.998306036, -0.0260310173035, 0)
(-1.97725737095, -0.088572062552, 0)
(-1.96477270126, -0.150221511722, 0)
(-1.96295404434, -0.213213652372, 0)
(-1.95861589909, -0.273309051991, 0)
(-1.95104169846, -0.330217272043, 0)
(-1.94083583355, -0.385371983051, 0)
(-1.92752528191, -0.44131731987, 0)
(-1.92504119873, -0.505979537964, 0)
(-1.92093992233, -0.572454333305, 0)
(-1.91203153133, -0.646112263203, 0)
(-1.89509224892, -0.723193287849, 0)
(-1.86984789371, -0.799105882645, 0)
(-1.85267686844, -0.877241373062, 0)
(-1.82743251324, -0.953153967857, 0)
(-1.81026148796, -1.03128945827, 0)
(-1.78501713276, -1.10720205307, 0)
(-1.75197601318, -1.18006002903, 0)
(-1.72673165798, -1.25597262383, 0)
(-1.69444835186, -1.32804870605, 0)
(-1.66955721378, -1.40407788754, 0)
(-1.6405069828, -1.47448658943, 0)
(-1.60854148865, -1.54059815407, 0)
(-1.58143699169, -1.61586666107, 0)
(-1.54661333561, -1.68788957596, 0)
(-1.51950883865, -1.76315808296, 0)
(-1.48468518257, -1.83518099785, 0)
(-1.44252383709, -1.90316939354, 0)
(-1.40770018101, -1.97519242764, 0)
(-1.36553883553, -2.04318094254, 0)
(-1.33071517944, -2.11520385742, 0)
(-1.28855383396, -2.18319225311, 0)
(-1.25373017788, -2.255215168, 0)
(-1.2115688324, -2.32320356369, 0)
(-1.16253173351, -2.38641238213, 0)
(-1.12037038803, -2.45440077782, 0)
(-1.07133328915, -2.51760959625, 0)
(-1.02917194366, -2.58559799194, 0)
(-0.98013484478, -2.64880681038, 0)
(-0.924759209156, -2.70654368401, 0)
(-0.875722110271, -2.76975250244, 0)
(-0.820346474648, -2.82748937607, 0)
(-0.771309375763, -2.8906981945, 0)
(-0.715933740139, -2.94843506813, 0)
(-0.666896641254, -3.01164388657, 0)
(-0.61152100563, -3.06938076019, 0)
(-0.550413608551, -3.1210129261, 0)
(-0.495037972927, -3.17874979973, 0)
(-0.433930575848, -3.23038196564, 0)
(-0.378554940224, -3.28811883926, 0)
(-0.317447543144, -3.33975100517, 0)
(-0.251277834177, -3.38471293449, 0)
(-0.190170437098, -3.4363451004, 0)
(-0.124000735581, -3.48130702972, 0)
(-0.0628933385015, -3.53293919563, 0)
(0.00327636301517, -3.57790112495, 0)
(0.0737833604217, -3.61570000648, 0)
(0.139953091741, -3.66066193581, 0)
(0.210460096598, -3.69846081734, 0)
(0.284531950951, -3.72868275642, 0)
(0.361357063055, -3.75099658966, 0)
(0.44009372592, -3.76515769958, 0)
(0.519879281521, -3.77101111412, 0)
(0.599839627743, -3.76849269867, 0)
(0.679098725319, -3.75762987137, 0)
(0.756788134575, -3.73854184151, 0)
(0.832056701183, -3.71143770218, 0)
(0.904079854488, -3.67661428452, 0)
(0.972068369389, -3.63445329666, 0)
(1.03527748585, -3.5854165554, 0)
(1.0975651741, -3.53521442413, 0)
(1.15982329845, -3.48497581482, 0)
(1.22208046913, -3.43473601341, 0)
(1.28433763981, -3.38449621201, 0)
(1.34659481049, -3.33425617218, 0)
(1.40885198116, -3.28401613235, 0)
(1.47110915184, -3.23377609253, 0)
(1.53336632252, -3.1835360527, 0)
(1.59562349319, -3.13329601288, 0)
(1.65788066387, -3.08305597305, 0)
(1.72013783455, -3.03281593323, 0)
(1.78239500523, -2.98257613182, 0)
(1.8446521759, -2.93233633041, 0)
(1.90690934658, -2.88209652901, 0)
(1.96916651726, -2.8318567276, 0)
(2.03142356873, -2.78161668777, 0)
(2.09368062019, -2.73137664795, 0)
(2.15593767166, -2.68113660812, 0)
(2.21819472313, -2.6308965683, 0)
(2.2804517746, -2.58065676689, 0)
(2.34270882607, -2.53041696548, 0)
(2.40496587753, -2.48017716408, 0)
(2.467222929, -2.42993736267, 0)
(2.52947998047, -2.37969756126, 0)
(2.59173703194, -2.32945775986, 0)
(2.6539940834, -2.27921795845, 0)
(2.71625113487, -2.22897815704, 0)
(2.77850818634, -2.17873811722, 0)
(2.84076523781, -2.12849807739, 0)
(2.90302228928, -2.07825827599, 0)
