(-3.92003059387, -1.38268194405e-06, 0)
(-3.84003067017, -1.36497544645e-06, 0)
(-3.76003074646, -1.33675769121e-06, 0)
(-3.68003082275, -1.30832097511e-06, 0)
(-3.60003089905, -1.27987959786e-06, 0)
(-3.52003097534, -1.25143810692e-06, 0)
(-3.44046926498, -0.00836350023746, 0)
(-3.3622174263, -0.024996412918, 0)
(-3.2861328125, -0.049717746675, 0)
(-3.21304917336, -0.0822566300631, 0)
(-3.14376711845, -0.122256591916, 0)
(-3.07904577255, -0.169279381633, 0)
(-3.0195941925, -0.222809821367, 0)
(-2.96606373787, -0.282261401415, 0)
(-2.91904091835, -0.346982747316, 0)
(-2.8790409565, -0.416264772415, 0)
(-2.83201813698, -0.480986148119, 0)
(-2.77848768234, -0.540437757969, 0)
(-2.73146486282, -0.60515910387, 0)
(-2.67793440819, -0.664610683918, 0)
(-2.61848282814, -0.718141138554, 0)
(-2.5649523735, -0.777592718601, 0)
(-2.50550079346, -0.831123173237, 0)
(-2.44077944756, -0.878145992756, 0)
(-2.37149739265, -0.918146014214, 0)
(-2.29910874367, -0.95220297575, 0)
(-2.22917246819, -0.991047978401, 0)
(-2.15874052048, -1.02898669243, 0)
(-2.08815598488, -1.06664085388, 0)
(-2.0174498558, -1.10406589508, 0)
(-1.94656145573, -1.1411447525, 0)
(-1.87541019917, -1.17771661282, 0)
(-1.80393266678, -1.21364665031, 0)
(-1.73231041431, -1.24928736687, 0)
(-1.66073143482, -1.28501474857, 0)
(-1.58888244629, -1.32019603252, 0)
(-1.51573765278, -1.35259711742, 0)
(-1.44102597237, -1.3812006712, 0)
(-1.36735916138, -1.41239702702, 0)
(-1.29357540607, -1.44331550598, 0)
(-1.2196996212, -1.47401344776, 0)
(-1.14301967621, -1.49682116508, 0)
(-1.06783807278, -1.52416586876, 0)
(-0.990210056305, -1.54350209236, 0)
(-0.910986125469, -1.55461800098, 0)
(-0.831034243107, -1.55739188194, 0)
(-0.751230359077, -1.55179333687, 0)
(-0.67244887352, -1.53788363934, 0)
(-0.595552921295, -1.51581525803, 0)
(-0.51956319809, -1.49080407619, 0)
(-0.443589389324, -1.4657446146, 0)
(-0.367615818977, -1.44068431854, 0)
(-0.291642278433, -1.41562402248, 0)
(-0.215668737888, -1.39056372643, 0)
(-0.139695197344, -1.36550343037, 0)
(-0.0637216493487, -1.34044313431, 0)
(0.0122518986464, -1.31538283825, 0)
(0.0882254466414, -1.29032254219, 0)
(0.164198994637, -1.26526224613, 0)
(0.240172535181, -1.24020195007, 0)
(0.316146075726, -1.21514165401, 0)
(0.39211961627, -1.19008135796, 0)
(0.468093156815, -1.1650210619, 0)
(0.544066727161, -1.13996076584, 0)
(0.620040297508, -1.11490046978, 0)
(0.696013867855, -1.08984017372, 0)
(0.771987438202, -1.06477987766, 0)
(0.847960948944, -1.0397195816, 0)
(0.923934459686, -1.01465928555, 0)
(0.999907970428, -0.989598929882, 0)
(1.07588148117, -0.964538574219, 0)
(1.15185499191, -0.939478218555, 0)
(1.22782850266, -0.914417862892, 0)
(1.3038020134, -0.889357507229, 0)
(1.37977552414, -0.864297151566, 0)
(1.45574903488, -0.839236795902, 0)
(1.53172254562, -0.814176440239, 0)
(1.60769605637, -0.789116084576, 0)
(1.68366956711, -0.764055728912, 0)
(1.75964307785, -0.738995373249, 0)
(1.83561658859, -0.713935017586, 0)
(1.91159009933, -0.688874661922, 0)
(1.98756361008, -0.663814306259, 0)
(2.06353712082, -0.638753950596, 0)
(2.13951063156, -0.613693594933, 0)
(2.2154841423, -0.588633239269, 0)
(2.29145765305, -0.563572883606, 0)
(2.36743116379, -0.538512527943, 0)
(2.44340467453, -0.513452172279, 0)
(2.51937818527, -0.488391846418, 0)
(2.59535169601, -0.463331520557, 0)
(2.67132520676, -0.438271194696, 0)
(2.7472987175, -0.413210868835, 0)
(2.82327222824, -0.388150542974, 0)
(2.89924573898, -0.363090217113, 0)
(2.97521924973, -0.338029891253, 0)
(3.05119276047, -0.312969565392, 0)
(3.12716627121, -0.287909239531, 0)
(3.20313978195, -0.26284891367, 0)
(3.27911329269, -0.23778860271, 0)
(3.35508680344, -0.21272829175, 0)
(3.43106031418, -0.18766798079, 0)
(3.50703382492, -0.16260766983, 0)
(3.58300733566, -0.137547358871, 0)
(3.65898084641, -0.112487055361, 0)
(3.73495435715, -0.087426751852, 0)
(3.81092786789, -0.0623664520681, 0)
