(-1228.52995344, -3088.17041106, 208.717517516)
(-1228.47531148, -3088.1747302, 208.717986938)
(-1228.41919016, -3088.17848643, 208.7178606)
(-1228.34217585, -3088.18049194, 208.717949193)
(-1228.28532696, -3088.18213157, 208.718020056)
(-1228.20873842, -3088.18121849, 208.717980939)
(-1228.15368417, -3088.18393726, 208.718098064)
(-1228.07195505, -3088.186345, 208.718201747)
(-1228.00057726, -3088.18645367, 208.718206374)
(-1227.907979, -3088.17832806, 208.717856433)
(-1227.83388092, -3088.15922603, 208.717033804)
(-1227.76561444, -3088.13176509, 208.715850842)
(-1227.71520021, -3088.10430278, 208.714668614)
(-1227.62793252, -3088.04150917, 208.711963241)
(-1227.56282166, -3087.99348853, 208.709895002)
(-1227.47690534, -3087.92975206, 208.707149758)
(-1227.41737096, -3087.88711857, 208.70531348)
(-1227.33970298, -3087.82878007, 208.702800734)
(-1227.28332174, -3087.78636056, 208.700973608)
(-1227.22091912, -3087.73732801, 208.69886178)
(-1227.17861199, -3087.7048597, 208.697463231)
(-1227.11928502, -3087.65812736, 208.695450391)
(-1227.07239779, -3087.62092554, 208.69384803)
(-1227.01037747, -3087.56954647, 208.691635044)
(-1226.96559531, -3087.53358021, 208.690085907)
(-1226.91051504, -3087.48998629, 208.688208256)
(-1226.86327364, -3087.45248287, 208.6865929)
(-1226.80872114, -3087.40756768, 208.684658325)
(-1226.76290815, -3087.36842619, 208.682972425)
(-1226.70138989, -3087.31104037, 208.680500696)
(-1226.65670048, -3087.26880975, 208.678681752)
(-1226.59665954, -3087.21098511, 208.676191201)
(-1226.55747209, -3087.17357349, 208.674579728)
(-1226.49421427, -3087.11306477, 208.671973477)
(-1226.45054337, -3087.07198743, 208.670204241)
(-1226.3844366, -3087.00915715, 208.667498017)
(-1226.32950666, -3086.95618036, 208.665216188)
(-1226.27843676, -3086.90788333, 208.663135978)
(-1226.24230933, -3086.87341181, 208.66165123)
(-1226.19216396, -3086.82442077, 208.659541099)
(-1226.1475825, -3086.78127297, 208.657682639)
(-1226.08256738, -3086.7184295, 208.654975752)
(-1226.02978735, -3086.66835214, 208.652818942)
(-1225.96889425, -3086.60969349, 208.650292392)
(-1225.92980821, -3086.57278305, 208.64870255)
(-1225.87796172, -3086.52366075, 208.646586782)
(-1225.82892133, -3086.47647851, 208.644554564)
(-1225.77241391, -3086.4215803, 208.64219)
(-1225.71574365, -3086.36385825, 208.639703846)
(-1225.67324613, -3086.32093908, 208.637855171)
(-1225.62359188, -3086.27073072, 208.635692472)
(-1225.57734728, -3086.22517933, 208.633730647)
