(-18589.4199219, 21578.0, 248.170403587)
(-18589.3398438, 21578.0019531, 248.170403587)
(-18589.2597656, 21578.0039062, 248.170403587)
(-18589.1796875, 21578.0058594, 248.170403587)
(-18589.0996094, 21578.0078125, 248.170403587)
(-18589.0195312, 21578.0097656, 248.170403587)
(-18588.9394531, 21578.0117188, 248.170403587)
(-18588.859375, 21578.0136719, 248.170403587)
(-18588.7792969, 21578.015625, 248.170403587)
(-18588.6992188, 21578.0175781, 248.170403587)
(-18588.6191406, 21578.0195312, 248.170403587)
(-18588.5390625, 21578.0195312, 248.170403587)
(-18588.4589844, 21578.0195312, 248.170403587)
(-18588.3789062, 21578.0195312, 248.170403587)
(-18588.2988281, 21578.0214844, 248.170403587)
(-18588.21875, 21578.0234375, 248.170403587)
(-18588.1386719, 21578.0253906, 248.170403587)
(-18588.0585938, 21578.0253906, 248.170403587)
(-18587.9785156, 21578.0253906, 248.170403587)
(-18587.8984375, 21578.0253906, 248.170403587)
(-18587.8203125, 21578.0371094, 248.170403587)
(-18587.7441406, 21578.0605469, 248.170403587)
(-18587.671875, 21578.0957031, 248.170403587)
(-18587.6054688, 21578.140625, 248.170403587)
(-18587.546875, 21578.1933594, 248.170403587)
(-18587.4882812, 21578.2460938, 248.170403587)
(-18587.4296875, 21578.2988281, 248.170403587)
(-18587.3710938, 21578.3515625, 248.170403587)
(-18587.3125, 21578.4042969, 248.170403587)
(-18587.2539062, 21578.4570312, 248.170403587)
(-18587.1953125, 21578.5097656, 248.170403587)
(-18587.1367188, 21578.5625, 248.170403587)
(-18587.078125, 21578.6152344, 248.170403587)
(-18587.0195312, 21578.6699219, 248.170403587)
(-18586.9609375, 21578.7246094, 248.170403587)
(-18586.9023438, 21578.7773438, 248.170403587)
(-18586.84375, 21578.8300781, 248.170403587)
(-18586.7851562, 21578.8828125, 248.170403587)
(-18586.7265625, 21578.9355469, 248.170403587)
(-18586.6679688, 21578.9882812, 248.170403587)
(-18586.609375, 21579.0410156, 248.170403587)
(-18586.5507812, 21579.09375, 248.170403587)
(-18586.4921875, 21579.1464844, 248.170403587)
(-18586.4335938, 21579.1992188, 248.170403587)
(-18586.375, 21579.2539062, 248.170403587)
(-18586.3164062, 21579.3085938, 248.170403587)
(-18586.2578125, 21579.3613281, 248.170403587)
(-18586.1992188, 21579.4140625, 248.170403587)
(-18586.140625, 21579.4667969, 248.170403587)
(-18586.0820312, 21579.5195312, 248.170403587)
(-18586.0234375, 21579.5722656, 248.170403587)
(-18585.9648438, 21579.625, 248.170403587)
(-18585.90625, 21579.6777344, 248.170403587)
(-18585.8476562, 21579.7304688, 248.170403587)
(-18585.7890625, 21579.7832031, 248.170403587)
(-18585.7324219, 21579.8398438, 248.170403587)
(-18585.6757812, 21579.8964844, 248.170403587)
(-18585.6191406, 21579.953125, 248.170403587)
(-18585.5625, 21580.0097656, 248.170403587)
(-18585.5058594, 21580.0664062, 248.170403587)
(-18585.4492188, 21580.1230469, 248.170403587)
(-18585.3925781, 21580.1796875, 248.170403587)
(-18585.3359375, 21580.2363281, 248.170403587)
(-18585.2792969, 21580.2929688, 248.170403587)
(-18585.2226562, 21580.3496094, 248.170403587)
(-18585.1660156, 21580.40625, 248.170403587)
(-18585.109375, 21580.4628906, 248.170403587)
(-18585.0527344, 21580.5195312, 248.170403587)
(-18584.9960938, 21580.5761719, 248.170403587)
(-18584.9394531, 21580.6328125, 248.170403587)
(-18584.8828125, 21580.6894531, 248.170403587)
(-18584.8261719, 21580.7460938, 248.170403587)
(-18584.7695312, 21580.8027344, 248.170403587)
(-18584.7128906, 21580.859375, 248.170403587)
(-18584.65625, 21580.9160156, 248.170403587)
(-18584.5996094, 21580.9726562, 248.170403587)
(-18584.5429688, 21581.0292969, 248.170403587)
(-18584.4863281, 21581.0859375, 248.170403587)
(-18584.4296875, 21581.1425781, 248.170403587)
(-18584.3730469, 21581.1992188, 248.170403587)
(-18584.3164062, 21581.2558594, 248.170403587)
(-18584.2597656, 21581.3125, 248.170403587)
(-18584.203125, 21581.3671875, 248.170403587)
(-18584.1464844, 21581.421875, 248.170403587)
(-18584.0898438, 21581.4765625, 248.170403587)
(-18584.0332031, 21581.53125, 248.170403587)
(-18583.9765625, 21581.5859375, 248.170403587)
(-18583.9199219, 21581.640625, 248.170403587)
(-18583.8632812, 21581.6953125, 248.170403587)
(-18583.8066406, 21581.75, 248.170403587)
(-18583.75, 21581.8046875, 248.170403587)
(-18583.7011719, 21581.8691406, 248.170403587)
(-18583.6542969, 21581.9335938, 248.170403587)
(-18583.6074219, 21581.9980469, 248.170403587)
(-18583.5605469, 21582.0625, 248.170403587)
(-18583.5136719, 21582.1269531, 248.170403587)
(-18583.4667969, 21582.1914062, 248.170403587)
(-18583.4199219, 21582.2558594, 248.170403587)
(-18583.3730469, 21582.3203125, 248.170403587)
(-18583.3261719, 21582.3847656, 248.170403587)
(-18583.2792969, 21582.4492188, 248.170403587)
(-18583.2324219, 21582.5136719, 248.170403587)
(-18583.1855469, 21582.578125, 248.170403587)
(-18583.1386719, 21582.6425781, 248.170403587)
(-18583.0917969, 21582.7070312, 248.170403587)
(-18583.0449219, 21582.7714844, 248.170403587)
(-18582.9980469, 21582.8359375, 248.170403587)
(-18582.9511719, 21582.9003906, 248.170403587)
(-18582.9042969, 21582.9648438, 248.170403587)
(-18582.8574219, 21583.0292969, 248.170403587)
(-18582.8105469, 21583.09375, 248.170403587)
(-18582.7636719, 21583.1582031, 248.170403587)
(-18582.7167969, 21583.2226562, 248.170403587)
(-18582.6699219, 21583.2871094, 248.170403587)
(-18582.6230469, 21583.3515625, 248.170403587)
(-18582.5761719, 21583.4160156, 248.170403587)
(-18582.5292969, 21583.4804688, 248.170403587)
(-18582.4824219, 21583.5449219, 248.170403587)
(-18582.4355469, 21583.609375, 248.170403587)
(-18582.3886719, 21583.6738281, 248.170403587)
(-18582.3417969, 21583.7382812, 248.170403587)
(-18582.2949219, 21583.8027344, 248.170403587)
(-18582.2480469, 21583.8671875, 248.170403587)
(-18582.2011719, 21583.9316406, 248.170403587)
(-18582.1542969, 21583.9960938, 248.170403587)
(-18582.1074219, 21584.0605469, 248.170403587)
(-18582.0605469, 21584.125, 248.170403587)
(-18582.0136719, 21584.1894531, 248.170403587)
(-18581.9667969, 21584.2539062, 248.170403587)
(-18581.9199219, 21584.3183594, 248.170403587)
(-18581.8730469, 21584.3828125, 248.170403587)
(-18581.8242188, 21584.4472656, 248.170403587)
(-18581.7753906, 21584.5117188, 248.170403587)
(-18581.7265625, 21584.5761719, 248.170403587)
(-18581.671875, 21584.6347656, 248.170403587)
(-18581.6171875, 21584.6914062, 248.170403587)
(-18581.5605469, 21584.7480469, 248.170403587)
(-18581.5039062, 21584.8046875, 248.170403587)
(-18581.4492188, 21584.8613281, 248.170403587)
(-18581.3945312, 21584.9179688, 248.170403587)
(-18581.3398438, 21584.9746094, 248.170403587)
(-18581.2851562, 21585.03125, 248.170403587)
(-18581.2304688, 21585.0878906, 248.170403587)
(-18581.1757812, 21585.1445312, 248.170403587)
(-18581.1210938, 21585.2011719, 248.170403587)
(-18581.0664062, 21585.2578125, 248.170403587)
(-18581.0117188, 21585.3144531, 248.170403587)
(-18580.9570312, 21585.3710938, 248.170403587)
(-18580.9023438, 21585.4277344, 248.170403587)
(-18580.8476562, 21585.484375, 248.170403587)
(-18580.7929688, 21585.5410156, 248.170403587)
(-18580.7382812, 21585.5976562, 248.170403587)
(-18580.6816406, 21585.6542969, 248.170403587)
(-18580.625, 21585.7109375, 248.170403587)
(-18580.5703125, 21585.7675781, 248.170403587)
(-18580.515625, 21585.8242188, 248.170403587)
(-18580.4609375, 21585.8808594, 248.170403587)
(-18580.40625, 21585.9375, 248.170403587)
(-18580.3515625, 21585.9941406, 248.170403587)
(-18580.296875, 21586.0507812, 248.170403587)
(-18580.2421875, 21586.1074219, 248.170403587)
(-18580.1875, 21586.1640625, 248.170403587)
(-18580.1328125, 21586.2207031, 248.170403587)
(-18580.078125, 21586.2773438, 248.170403587)
(-18580.0234375, 21586.3339844, 248.170403587)
(-18579.96875, 21586.390625, 248.170403587)
(-18579.9140625, 21586.4472656, 248.170403587)
(-18579.859375, 21586.5039062, 248.170403587)
(-18579.8046875, 21586.5605469, 248.170403587)
(-18579.75, 21586.6171875, 248.170403587)
(-18579.6933594, 21586.6738281, 248.170403587)
(-18579.6367188, 21586.7304688, 248.170403587)
(-18579.5800781, 21586.7871094, 248.170403587)
(-18579.5234375, 21586.84375, 248.170403587)
(-18579.4667969, 21586.9003906, 248.170403587)
(-18579.4101562, 21586.9570312, 248.170403587)
(-18579.3535156, 21587.0136719, 248.170403587)
(-18579.296875, 21587.0703125, 248.170403587)
(-18579.2402344, 21587.1269531, 248.170403587)
(-18579.1835938, 21587.1835938, 248.170403587)
(-18579.1269531, 21587.2402344, 248.170403587)
(-18579.0703125, 21587.296875, 248.170403587)
(-18579.0136719, 21587.3535156, 248.170403587)
(-18578.9570312, 21587.4101562, 248.170403587)
(-18578.9003906, 21587.4667969, 248.170403587)
(-18578.84375, 21587.5234375, 248.170403587)
(-18578.7871094, 21587.5800781, 248.170403587)
(-18578.7304688, 21587.6367188, 248.170403587)
(-18578.6738281, 21587.6933594, 248.170403587)
(-18578.6171875, 21587.75, 248.170403587)
(-18578.5605469, 21587.8066406, 248.170403587)
(-18578.5039062, 21587.8632812, 248.170403587)
(-18578.4472656, 21587.9199219, 248.170403587)
(-18578.390625, 21587.9765625, 248.170403587)
(-18578.3339844, 21588.0332031, 248.170403587)
(-18578.2773438, 21588.0898438, 248.170403587)
(-18578.2207031, 21588.1464844, 248.170403587)
(-18578.1640625, 21588.203125, 248.170403587)
(-18578.1074219, 21588.2597656, 248.170403587)
(-18578.0507812, 21588.3164062, 248.170403587)
(-18577.9941406, 21588.3730469, 248.170403587)
(-18577.9375, 21588.4296875, 248.170403587)
(-18577.8808594, 21588.4863281, 248.170403587)
(-18577.8242188, 21588.5429688, 248.170403587)
(-18577.7675781, 21588.5996094, 248.170403587)
(-18577.7109375, 21588.65625, 248.170403587)
(-18577.6542969, 21588.7128906, 248.170403587)
(-18577.5976562, 21588.7695312, 248.170403587)
(-18577.5410156, 21588.8261719, 248.170403587)
(-18577.484375, 21588.8828125, 248.170403587)
(-18577.4277344, 21588.9394531, 248.170403587)
(-18577.3710938, 21588.9960938, 248.170403587)
(-18577.3144531, 21589.0527344, 248.170403587)
(-18577.2578125, 21589.109375, 248.170403587)
(-18577.2011719, 21589.1660156, 248.170403587)
(-18577.1445312, 21589.2226562, 248.170403587)
(-18577.0878906, 21589.2792969, 248.170403587)
(-18577.03125, 21589.3359375, 248.170403587)
(-18576.9746094, 21589.3925781, 248.170403587)
(-18576.9179688, 21589.4492188, 248.170403587)
(-18576.8613281, 21589.5058594, 248.170403587)
(-18576.8046875, 21589.5625, 248.170403587)
(-18576.7480469, 21589.6191406, 248.170403587)
(-18576.6914062, 21589.6757812, 248.170403587)
(-18576.6347656, 21589.7324219, 248.170403587)
(-18576.578125, 21589.7890625, 248.170403587)
(-18576.5214844, 21589.8457031, 248.170403587)
(-18576.4648438, 21589.9023438, 248.170403587)
(-18576.4082031, 21589.9589844, 248.170403587)
(-18576.3515625, 21590.015625, 248.170403587)
(-18576.2949219, 21590.0722656, 248.170403587)
(-18576.2382812, 21590.1289062, 248.170403587)
(-18576.1816406, 21590.1855469, 248.170403587)
(-18576.125, 21590.2421875, 248.170403587)
(-18576.0683594, 21590.2988281, 248.170403587)
(-18576.0117188, 21590.3554688, 248.170403587)
(-18575.9550781, 21590.4121094, 248.170403587)
(-18575.8984375, 21590.46875, 248.170403587)
(-18575.8417969, 21590.5253906, 248.170403587)
(-18575.7851562, 21590.5820312, 248.170403587)
(-18575.7285156, 21590.6386719, 248.170403587)
(-18575.671875, 21590.6953125, 248.170403587)
(-18575.6152344, 21590.7519531, 248.170403587)
(-18575.5585938, 21590.8085938, 248.170403587)
(-18575.5019531, 21590.8652344, 248.170403587)
(-18575.4453125, 21590.921875, 248.170403587)
(-18575.3886719, 21590.9785156, 248.170403587)
(-18575.3320312, 21591.0351562, 248.170403587)
(-18575.2753906, 21591.0917969, 248.170403587)
(-18575.21875, 21591.1484375, 248.170403587)
(-18575.1621094, 21591.2050781, 248.170403587)
(-18575.1054688, 21591.2617188, 248.170403587)
(-18575.0488281, 21591.3183594, 248.170403587)
(-18574.9921875, 21591.375, 248.170403587)
(-18574.9355469, 21591.4316406, 248.170403587)
(-18574.8789062, 21591.4882812, 248.170403587)
(-18574.8222656, 21591.5449219, 248.170403587)
(-18574.765625, 21591.6015625, 248.170403587)
(-18574.7089844, 21591.6582031, 248.170403587)
(-18574.6523438, 21591.7148438, 248.170403587)
